Drug_ID,Protein_ID,KIBA_affinityold,KIBA_affinity,affinity_bin
CHEMBL491758,O00311,3.10000158280135,11.999998,6
CHEMBL497151,O00311,1.5999921775841,13.500008,7
CHEMBL504950,O00311,1.96116174347376,13.138838,7
CHEMBL50894,O00311,2.60000308662774,12.499997,7
CHEMBL509032,O00311,3.0,12.1,7
CHEMBL514499,O00311,3.10000158280135,11.999998,6
CHEMBL522892,O00311,3.10000158280135,11.999998,6
CHEMBL526133,O00311,0.796205209783008,14.303795,8
CHEMBL539474,O00311,2.90000096515347,12.199999,7
CHEMBL553,O00311,3.10000158280135,11.999998,6
CHEMBL554,O00311,3.10000158280135,11.999998,6
CHEMBL560813,O00311,3.10000158280135,11.999998,6
CHEMBL564829,O00311,4.0,11.1,6
CHEMBL565612,O00311,3.10000158280135,11.999998,6
CHEMBL574738,O00311,3.59999981394342,11.5,6
CHEMBL592030,O00311,1.10002573010786,13.999974,8
CHEMBL604712,O00311,4.0,11.1,6
CHEMBL7064,O00311,3.0,12.1,7
CHEMBL95692,O00311,3.10000158280135,11.999998,6
CHEMBL10,O00329,4.0,11.1,6
CHEMBL101253,O00329,4.0,11.1,6
CHEMBL105442,O00329,4.0,11.1,6
CHEMBL1173655,O00329,4.0,11.1,6
CHEMBL119385,O00329,4.0,11.1,6
CHEMBL1230020,O00329,4.0,11.1,6
CHEMBL1230790,O00329,2.39794000867204,12.70206,7
CHEMBL1233881,O00329,0.602059991327962,14.49794,8
CHEMBL1234815,O00329,2.90308998699194,12.19691,7
CHEMBL1240544,O00329,3.0,12.1,7
CHEMBL1240545,O00329,3.07918124604762,12.020819,6
CHEMBL1240553,O00329,1.75587485567249,13.344125,7
CHEMBL1240554,O00329,1.23044892137827,13.869551,8
CHEMBL1240565,O00329,2.14612803567824,12.953872,7
CHEMBL1240703,O00329,4.0,11.1,6
CHEMBL1241241,O00329,1.92427928606188,13.175721,7
CHEMBL1241270,O00329,2.81954393554187,12.280456,7
CHEMBL1241299,O00329,1.36172783601759,13.738272,7
CHEMBL1241300,O00329,2.29666519026153,12.803335,7
CHEMBL1241390,O00329,3.27875360095283,11.821246,6
CHEMBL1241391,O00329,5.0,10.1,5
CHEMBL1241439,O00329,2.83884909073726,12.261151,7
CHEMBL1241481,O00329,4.00860017176192,11.0914,6
CHEMBL1241482,O00329,3.02938377768521,12.070616,7
CHEMBL1241491,O00329,2.63245729218472,12.467543,7
CHEMBL1241578,O00329,1.43136376415899,13.668636,7
CHEMBL1241579,O00329,3.20951501454263,11.890485,6
CHEMBL1241580,O00329,2.17609125905568,12.923909,7
CHEMBL1241581,O00329,2.15836249209525,12.941638,7
CHEMBL1241582,O00329,2.82607480270083,12.273925,7
CHEMBL1241583,O00329,2.95424250943932,12.145757,7
CHEMBL1241587,O00329,2.80821097292422,12.291789,7
CHEMBL1241588,O00329,3.11394335230684,11.986057,6
CHEMBL1241674,O00329,1.28453581780242,13.815464,8
CHEMBL1241675,O00329,3.36172783601759,11.738272,6
CHEMBL1241677,O00329,2.30749603791321,12.792504,7
CHEMBL1241678,O00329,1.30102999566398,13.79897,8
CHEMBL1241679,O00329,2.80617997398389,12.29382,7
CHEMBL1241681,O00329,1.94939000664491,13.15061,7
CHEMBL1241683,O00329,2.0899051114394,13.010095,7
CHEMBL1241684,O00329,3.27875360095283,11.821246,6
CHEMBL1241768,O00329,1.07918124604762,14.020819,8
CHEMBL1241769,O00329,3.73798732633343,11.362013,6
CHEMBL1241770,O00329,2.31597034545692,12.78403,7
CHEMBL1241772,O00329,3.83884909073726,11.261151,6
CHEMBL1241774,O00329,1.69019608002851,13.409804,7
CHEMBL1241775,O00329,2.61172330800734,12.488277,7
CHEMBL1241858,O00329,3.78175537465247,11.318245,6
CHEMBL1241859,O00329,2.29885307640971,12.801147,7
CHEMBL1241861,O00329,3.5910646070265,11.508935,6
CHEMBL1241863,O00329,5.0,10.1,5
CHEMBL1241943,O00329,2.19312459835446,12.906875,7
CHEMBL1241948,O00329,2.81291335664286,12.287087,7
CHEMBL1241949,O00329,2.57403126772772,12.525969,7
CHEMBL1241950,O00329,3.0,12.1,7
CHEMBL1242025,O00329,3.50379068305718,11.596209,6
CHEMBL1242028,O00329,1.95424250943932,13.145757,7
CHEMBL1242029,O00329,2.86332286012046,12.236677,7
CHEMBL1242030,O00329,3.14612803567824,11.953872,6
CHEMBL1242031,O00329,2.32221929473392,12.777781,7
CHEMBL1242032,O00329,2.38021124171161,12.719789,7
CHEMBL1242033,O00329,3.17609125905568,11.923909,6
CHEMBL1242034,O00329,3.7160033436348,11.383997,6
CHEMBL1242109,O00329,2.67209785793572,12.427902,7
CHEMBL1242110,O00329,2.83058866868514,12.269411,7
CHEMBL1242113,O00329,1.67209785793572,13.427902,7
CHEMBL1242117,O00329,3.5910646070265,11.508935,6
CHEMBL1242118,O00329,3.23044892137827,11.869551,6
CHEMBL1242198,O00329,1.66275783168157,13.437242,7
CHEMBL1242202,O00329,1.11394335230684,13.986057,8
CHEMBL1242285,O00329,2.11394335230684,12.986057,7
CHEMBL1242287,O00329,1.61278385671974,13.487216,7
CHEMBL1242290,O00329,1.68124123737559,13.418759,7
CHEMBL1242293,O00329,1.88649072517248,13.213509,7
CHEMBL1242294,O00329,2.2380461031288,12.861954,7
CHEMBL1242376,O00329,2.04921802267018,13.050782,7
CHEMBL1242377,O00329,1.81291335664286,13.287087,7
CHEMBL1242380,O00329,2.07918124604762,13.020819,7
CHEMBL1242381,O00329,1.82607480270083,13.273925,7
CHEMBL1242384,O00329,1.56820172406699,13.531798,7
CHEMBL1242385,O00329,2.64640372622307,12.453596,7
CHEMBL1242386,O00329,2.0,13.1,7
CHEMBL1242469,O00329,3.13672056715641,11.963279,6
CHEMBL1242470,O00329,2.85491302230786,12.245087,7
CHEMBL1242471,O00329,2.67486114073781,12.425139,7
CHEMBL1242472,O00329,1.6232492903979,13.476751,7
CHEMBL1242476,O00329,1.83250891270624,13.267491,7
CHEMBL1242477,O00329,2.07918124604762,13.020819,7
CHEMBL1242566,O00329,2.89042101880091,12.209579,7
CHEMBL1242567,O00329,2.32837960343874,12.77162,7
CHEMBL1242568,O00329,2.15228834438306,12.947712,7
CHEMBL1242569,O00329,2.44090908206522,12.659091,7
CHEMBL1242572,O00329,2.27875360095283,12.821246,7
CHEMBL1242573,O00329,2.20951501454263,12.890485,7
CHEMBL1242656,O00329,1.76342799356294,13.336572,7
CHEMBL1242657,O00329,2.28555730900777,12.814443,7
CHEMBL1242658,O00329,2.71096311899528,12.389037,7
CHEMBL1242659,O00329,2.24797326636181,12.852027,7
CHEMBL1242660,O00329,3.27875360095283,11.821246,6
CHEMBL1242661,O00329,3.56820172406699,11.531798,6
CHEMBL1242662,O00329,1.77085201164214,13.329148,7
CHEMBL1242663,O00329,3.25527250510331,11.844727,6
CHEMBL1242665,O00329,4.85733249643127,10.242668,5
CHEMBL1242666,O00329,2.09691001300806,13.00309,7
CHEMBL1242748,O00329,1.17609125905568,13.923909,8
CHEMBL1242749,O00329,1.69019608002851,13.409804,7
CHEMBL1242750,O00329,1.86923171973098,13.230768,7
CHEMBL1242751,O00329,4.56820172406699,10.531798,6
CHEMBL1242754,O00329,2.60205999132796,12.49794,7
CHEMBL1242755,O00329,2.65609820201283,12.443902,7
CHEMBL1242756,O00329,1.95424250943932,13.145757,7
CHEMBL1242844,O00329,3.29776051109913,11.802239,6
CHEMBL1242845,O00329,2.23552844690755,12.864472,7
CHEMBL1242846,O00329,2.83632411570675,12.263676,7
CHEMBL1242847,O00329,2.09691001300806,13.00309,7
CHEMBL1242848,O00329,3.10037054511756,11.999629,6
CHEMBL1242852,O00329,3.39445168082622,11.705548,6
CHEMBL1242853,O00329,3.01283722470517,12.087163,7
CHEMBL124660,O00329,4.0,11.1,6
CHEMBL1287853,O00329,4.0,11.1,6
CHEMBL1289926,O00329,4.0,11.1,6
CHEMBL1614701,O00329,4.0,11.1,6
CHEMBL162,O00329,4.0,11.1,6
CHEMBL1789941,O00329,4.0,11.1,6
CHEMBL180022,O00329,4.0,11.1,6
CHEMBL1834657,O00329,3.95424250943932,11.145757,6
CHEMBL1879463,O00329,1.0,14.1,8
CHEMBL1908392,O00329,4.0,11.1,6
CHEMBL1908393,O00329,4.0,11.1,6
CHEMBL1908394,O00329,3.49136169383427,11.608638,6
CHEMBL1908395,O00329,4.0,11.1,6
CHEMBL1908396,O00329,4.0,11.1,6
CHEMBL1908397,O00329,4.0,11.1,6
CHEMBL1922094,O00329,0.826074802700826,14.273925,8
CHEMBL1945559,O00329,3.67209785793572,11.427902,6
CHEMBL215152,O00329,4.0,11.1,6
CHEMBL223360,O00329,4.0,11.1,6
CHEMBL230011,O00329,2.02432380766689,13.075676,7
CHEMBL2333365,O00329,3.69897000433602,11.40103,6
CHEMBL24828,O00329,4.0,11.1,6
CHEMBL249697,O00329,4.0,11.1,6
CHEMBL259084,O00329,4.0,11.1,6
CHEMBL261849,O00329,4.0,11.1,6
CHEMBL296468,O00329,4.0,11.1,6
CHEMBL31965,O00329,4.0,11.1,6
CHEMBL377300,O00329,4.0,11.1,6
CHEMBL475251,O00329,3.6232492903979,11.476751,6
CHEMBL491473,O00329,4.0,11.1,6
CHEMBL494089,O00329,4.0,11.1,6
CHEMBL509032,O00329,4.0,11.1,6
CHEMBL521851,O00329,0.226701252410768,14.873299,8
CHEMBL522892,O00329,4.0,11.1,6
CHEMBL525191,O00329,4.0,11.1,6
CHEMBL553,O00329,4.0,11.1,6
CHEMBL554,O00329,4.0,11.1,6
CHEMBL565612,O00329,4.0,11.1,6
CHEMBL572881,O00329,4.0,11.1,6
CHEMBL574738,O00329,4.0,11.1,6
CHEMBL576982,O00329,4.0,11.1,6
CHEMBL601719,O00329,4.0,11.1,6
CHEMBL91829,O00329,4.0,11.1,6
CHEMBL10,O00418,3.59999981394342,11.5,6
CHEMBL101253,O00418,3.59999981394342,11.5,6
CHEMBL1082440,O00418,3.59999981394342,11.5,6
CHEMBL1090356,O00418,3.59999981394342,11.5,6
CHEMBL117697,O00418,3.59999981394342,11.5,6
CHEMBL1241473,O00418,3.59999981394342,11.5,6
CHEMBL1270230,O00418,4.0,11.1,6
CHEMBL1461728,O00418,3.59999981394342,11.5,6
CHEMBL1614705,O00418,3.59999981394342,11.5,6
CHEMBL1682540,O00418,3.59999981394342,11.5,6
CHEMBL1682552,O00418,3.59999981394342,11.5,6
CHEMBL1682553,O00418,3.59999981394342,11.5,6
CHEMBL1727312,O00418,3.59999981394342,11.5,6
CHEMBL17370,O00418,3.59999981394342,11.5,6
CHEMBL1738758,O00418,4.0,11.1,6
CHEMBL183844,O00418,3.59999981394342,11.5,6
CHEMBL185569,O00418,3.59999981394342,11.5,6
CHEMBL196363,O00418,3.59999981394342,11.5,6
CHEMBL1964413,O00418,3.59999981394342,11.5,6
CHEMBL1964687,O00418,3.59999981394342,11.5,6
CHEMBL1964692,O00418,3.59999981394342,11.5,6
CHEMBL1964804,O00418,3.59999981394342,11.5,6
CHEMBL1965131,O00418,3.59999981394342,11.5,6
CHEMBL1965423,O00418,3.59999981394342,11.5,6
CHEMBL1965570,O00418,3.59999981394342,11.5,6
CHEMBL1965589,O00418,3.59999981394342,11.5,6
CHEMBL1965631,O00418,3.59999981394342,11.5,6
CHEMBL1965836,O00418,3.59999981394342,11.5,6
CHEMBL1965988,O00418,3.59999981394342,11.5,6
CHEMBL1966035,O00418,3.59999981394342,11.5,6
CHEMBL1966087,O00418,3.59999981394342,11.5,6
CHEMBL1966343,O00418,3.59999981394342,11.5,6
CHEMBL1966514,O00418,3.59999981394342,11.5,6
CHEMBL1966703,O00418,3.59999981394342,11.5,6
CHEMBL1967094,O00418,3.59999981394342,11.5,6
CHEMBL1967116,O00418,3.59999981394342,11.5,6
CHEMBL1967302,O00418,3.59999981394342,11.5,6
CHEMBL1967544,O00418,3.59999981394342,11.5,6
CHEMBL1967560,O00418,3.59999981394342,11.5,6
CHEMBL1967564,O00418,3.59999981394342,11.5,6
CHEMBL1967720,O00418,3.59999981394342,11.5,6
CHEMBL1967878,O00418,3.59999981394342,11.5,6
CHEMBL1967887,O00418,3.59999981394342,11.5,6
CHEMBL1968127,O00418,3.59999981394342,11.5,6
CHEMBL1968380,O00418,3.59999981394342,11.5,6
CHEMBL1968791,O00418,3.59999981394342,11.5,6
CHEMBL1968926,O00418,3.59999981394342,11.5,6
CHEMBL1969126,O00418,3.59999981394342,11.5,6
CHEMBL1969190,O00418,3.59999981394342,11.5,6
CHEMBL1969502,O00418,3.59999981394342,11.5,6
CHEMBL1969523,O00418,3.59999981394342,11.5,6
CHEMBL1969537,O00418,3.59999981394342,11.5,6
CHEMBL1969735,O00418,3.59999981394342,11.5,6
CHEMBL1969843,O00418,3.59999981394342,11.5,6
CHEMBL1970104,O00418,3.59999981394342,11.5,6
CHEMBL1970142,O00418,3.59999981394342,11.5,6
CHEMBL1970314,O00418,3.59999981394342,11.5,6
CHEMBL1970522,O00418,3.59999981394342,11.5,6
CHEMBL1970709,O00418,3.59999981394342,11.5,6
CHEMBL1970806,O00418,3.59999981394342,11.5,6
CHEMBL1970913,O00418,3.59999981394342,11.5,6
CHEMBL1971021,O00418,3.59999981394342,11.5,6
CHEMBL1971029,O00418,3.59999981394342,11.5,6
CHEMBL1971141,O00418,3.59999981394342,11.5,6
CHEMBL1971149,O00418,3.59999981394342,11.5,6
CHEMBL1971186,O00418,3.59999981394342,11.5,6
CHEMBL1971649,O00418,3.59999981394342,11.5,6
CHEMBL1971694,O00418,3.59999981394342,11.5,6
CHEMBL1972142,O00418,3.59999981394342,11.5,6
CHEMBL1972258,O00418,3.59999981394342,11.5,6
CHEMBL1972276,O00418,3.59999981394342,11.5,6
CHEMBL1972489,O00418,3.59999981394342,11.5,6
CHEMBL1972584,O00418,3.59999981394342,11.5,6
CHEMBL1972659,O00418,3.59999981394342,11.5,6
CHEMBL1973145,O00418,3.59999981394342,11.5,6
CHEMBL1973808,O00418,3.59999981394342,11.5,6
CHEMBL1973937,O00418,3.59999981394342,11.5,6
CHEMBL1974157,O00418,3.29999949611698,11.800001,6
CHEMBL1974254,O00418,3.59999981394342,11.5,6
CHEMBL1974416,O00418,3.59999981394342,11.5,6
CHEMBL1974664,O00418,3.59999981394342,11.5,6
CHEMBL1974803,O00418,3.1999991251968,11.900001,6
CHEMBL1974870,O00418,3.59999981394342,11.5,6
CHEMBL1975233,O00418,3.59999981394342,11.5,6
CHEMBL1976090,O00418,3.59999981394342,11.5,6
CHEMBL1976093,O00418,3.59999981394342,11.5,6
CHEMBL1976134,O00418,3.59999981394342,11.5,6
CHEMBL1976220,O00418,3.59999981394342,11.5,6
CHEMBL1976240,O00418,3.59999981394342,11.5,6
CHEMBL1977148,O00418,3.59999981394342,11.5,6
CHEMBL1977223,O00418,3.59999981394342,11.5,6
CHEMBL1977374,O00418,3.59999981394342,11.5,6
CHEMBL1977681,O00418,3.59999981394342,11.5,6
CHEMBL1978014,O00418,3.59999981394342,11.5,6
CHEMBL1978099,O00418,3.59999981394342,11.5,6
CHEMBL1978200,O00418,3.59999981394342,11.5,6
CHEMBL1979057,O00418,3.59999981394342,11.5,6
CHEMBL1979093,O00418,3.59999981394342,11.5,6
CHEMBL1979252,O00418,3.59999981394342,11.5,6
CHEMBL1979357,O00418,3.59999981394342,11.5,6
CHEMBL1979516,O00418,3.59999981394342,11.5,6
CHEMBL1979577,O00418,3.59999981394342,11.5,6
CHEMBL1979883,O00418,3.59999981394342,11.5,6
CHEMBL1979970,O00418,3.59999981394342,11.5,6
CHEMBL1980163,O00418,3.59999981394342,11.5,6
CHEMBL1980297,O00418,3.59999981394342,11.5,6
CHEMBL1980704,O00418,3.59999981394342,11.5,6
CHEMBL1980896,O00418,3.59999981394342,11.5,6
CHEMBL1981047,O00418,3.59999981394342,11.5,6
CHEMBL1981720,O00418,3.59999981394342,11.5,6
CHEMBL1982383,O00418,3.59999981394342,11.5,6
CHEMBL1982466,O00418,3.59999981394342,11.5,6
CHEMBL1982506,O00418,3.59999981394342,11.5,6
CHEMBL1982563,O00418,3.59999981394342,11.5,6
CHEMBL1982610,O00418,3.59999981394342,11.5,6
CHEMBL1982866,O00418,3.59999981394342,11.5,6
CHEMBL1982924,O00418,3.59999981394342,11.5,6
CHEMBL1982992,O00418,3.59999981394342,11.5,6
CHEMBL1983945,O00418,3.59999981394342,11.5,6
CHEMBL1983963,O00418,3.59999981394342,11.5,6
CHEMBL1984162,O00418,3.59999981394342,11.5,6
CHEMBL1984191,O00418,3.59999981394342,11.5,6
CHEMBL1984363,O00418,3.59999981394342,11.5,6
CHEMBL1984367,O00418,3.59999981394342,11.5,6
CHEMBL1984700,O00418,3.59999981394342,11.5,6
CHEMBL1986186,O00418,3.59999981394342,11.5,6
CHEMBL1986263,O00418,3.59999981394342,11.5,6
CHEMBL1986781,O00418,3.59999981394342,11.5,6
CHEMBL1986869,O00418,3.59999981394342,11.5,6
CHEMBL1987009,O00418,3.59999981394342,11.5,6
CHEMBL1987034,O00418,3.59999981394342,11.5,6
CHEMBL1987533,O00418,3.59999981394342,11.5,6
CHEMBL1987679,O00418,3.59999981394342,11.5,6
CHEMBL1987793,O00418,3.10000158280135,11.999998,6
CHEMBL1987910,O00418,3.59999981394342,11.5,6
CHEMBL1988173,O00418,1.89998456254939,13.200015,7
CHEMBL1988300,O00418,3.59999981394342,11.5,6
CHEMBL1988387,O00418,3.59999981394342,11.5,6
CHEMBL1988437,O00418,3.59999981394342,11.5,6
CHEMBL1988537,O00418,3.59999981394342,11.5,6
CHEMBL1988608,O00418,3.59999981394342,11.5,6
CHEMBL1988995,O00418,3.59999981394342,11.5,6
CHEMBL1989265,O00418,3.59999981394342,11.5,6
CHEMBL1989474,O00418,3.59999981394342,11.5,6
CHEMBL1989518,O00418,3.59999981394342,11.5,6
CHEMBL1989805,O00418,2.60000308662774,12.499997,7
CHEMBL1990288,O00418,3.59999981394342,11.5,6
CHEMBL1990415,O00418,3.59999981394342,11.5,6
CHEMBL1990482,O00418,3.59999981394342,11.5,6
CHEMBL1990496,O00418,3.59999981394342,11.5,6
CHEMBL1990884,O00418,3.59999981394342,11.5,6
CHEMBL1991138,O00418,3.59999981394342,11.5,6
CHEMBL1991356,O00418,3.59999981394342,11.5,6
CHEMBL1991395,O00418,3.59999981394342,11.5,6
CHEMBL1991434,O00418,3.59999981394342,11.5,6
CHEMBL1991678,O00418,3.59999981394342,11.5,6
CHEMBL1991800,O00418,3.59999981394342,11.5,6
CHEMBL1992242,O00418,3.59999981394342,11.5,6
CHEMBL1992323,O00418,3.59999981394342,11.5,6
CHEMBL1992342,O00418,3.59999981394342,11.5,6
CHEMBL1992740,O00418,3.59999981394342,11.5,6
CHEMBL1992937,O00418,3.59999981394342,11.5,6
CHEMBL1993584,O00418,3.59999981394342,11.5,6
CHEMBL1993722,O00418,3.59999981394342,11.5,6
CHEMBL1993941,O00418,3.59999981394342,11.5,6
CHEMBL1994040,O00418,3.59999981394342,11.5,6
CHEMBL1994074,O00418,3.59999981394342,11.5,6
CHEMBL1994526,O00418,3.59999981394342,11.5,6
CHEMBL1995736,O00418,3.59999981394342,11.5,6
CHEMBL1995740,O00418,3.59999981394342,11.5,6
CHEMBL1995832,O00418,3.59999981394342,11.5,6
CHEMBL1996500,O00418,3.59999981394342,11.5,6
CHEMBL1996791,O00418,3.59999981394342,11.5,6
CHEMBL1996817,O00418,3.59999981394342,11.5,6
CHEMBL1996831,O00418,3.40000061697638,11.699999,6
CHEMBL1996979,O00418,3.59999981394342,11.5,6
CHEMBL1997023,O00418,3.59999981394342,11.5,6
CHEMBL1997025,O00418,3.59999981394342,11.5,6
CHEMBL1997129,O00418,3.59999981394342,11.5,6
CHEMBL1997822,O00418,3.59999981394342,11.5,6
CHEMBL1997872,O00418,3.59999981394342,11.5,6
CHEMBL1998121,O00418,3.59999981394342,11.5,6
CHEMBL1998159,O00418,3.59999981394342,11.5,6
CHEMBL1998585,O00418,3.59999981394342,11.5,6
CHEMBL1998611,O00418,3.50000032134294,11.6,6
CHEMBL1998829,O00418,3.59999981394342,11.5,6
CHEMBL1999590,O00418,3.59999981394342,11.5,6
CHEMBL1999811,O00418,3.59999981394342,11.5,6
CHEMBL2000071,O00418,3.59999981394342,11.5,6
CHEMBL2000114,O00418,3.59999981394342,11.5,6
CHEMBL2000335,O00418,3.59999981394342,11.5,6
CHEMBL2000393,O00418,3.59999981394342,11.5,6
CHEMBL2000429,O00418,3.59999981394342,11.5,6
CHEMBL2000801,O00418,3.59999981394342,11.5,6
CHEMBL2000894,O00418,3.59999981394342,11.5,6
CHEMBL2001239,O00418,3.59999981394342,11.5,6
CHEMBL2001485,O00418,3.59999981394342,11.5,6
CHEMBL2001547,O00418,3.59999981394342,11.5,6
CHEMBL2001751,O00418,3.10000158280135,11.999998,6
CHEMBL2001957,O00418,3.59999981394342,11.5,6
CHEMBL2002446,O00418,3.59999981394342,11.5,6
CHEMBL2002649,O00418,3.59999981394342,11.5,6
CHEMBL2002992,O00418,3.59999981394342,11.5,6
CHEMBL2003456,O00418,3.59999981394342,11.5,6
CHEMBL2003482,O00418,3.59999981394342,11.5,6
CHEMBL2003817,O00418,3.59999981394342,11.5,6
CHEMBL2004290,O00418,3.59999981394342,11.5,6
CHEMBL2004311,O00418,3.59999981394342,11.5,6
CHEMBL2004365,O00418,3.50000032134294,11.6,6
CHEMBL2004544,O00418,3.1999991251968,11.900001,6
CHEMBL2004615,O00418,3.59999981394342,11.5,6
CHEMBL2004716,O00418,3.59999981394342,11.5,6
CHEMBL2004892,O00418,3.59999981394342,11.5,6
CHEMBL2005475,O00418,3.59999981394342,11.5,6
CHEMBL2005528,O00418,3.59999981394342,11.5,6
CHEMBL2005631,O00418,3.40000061697638,11.699999,6
CHEMBL2005886,O00418,3.59999981394342,11.5,6
CHEMBL2005936,O00418,3.59999981394342,11.5,6
CHEMBL2006156,O00418,3.59999981394342,11.5,6
CHEMBL2006237,O00418,3.59999981394342,11.5,6
CHEMBL2006263,O00418,2.90000096515347,12.199999,7
CHEMBL2006276,O00418,3.59999981394342,11.5,6
CHEMBL2006493,O00418,3.59999981394342,11.5,6
CHEMBL2006580,O00418,3.59999981394342,11.5,6
CHEMBL2007002,O00418,3.59999981394342,11.5,6
CHEMBL2007044,O00418,3.59999981394342,11.5,6
CHEMBL2007372,O00418,3.59999981394342,11.5,6
CHEMBL2007592,O00418,3.59999981394342,11.5,6
CHEMBL207400,O00418,3.59999981394342,11.5,6
CHEMBL208637,O00418,3.59999981394342,11.5,6
CHEMBL211378,O00418,3.59999981394342,11.5,6
CHEMBL213505,O00418,3.59999981394342,11.5,6
CHEMBL220057,O00418,3.59999981394342,11.5,6
CHEMBL223360,O00418,3.59999981394342,11.5,6
CHEMBL223367,O00418,3.59999981394342,11.5,6
CHEMBL223460,O00418,3.59999981394342,11.5,6
CHEMBL225519,O00418,3.59999981394342,11.5,6
CHEMBL226403,O00418,3.59999981394342,11.5,6
CHEMBL226471,O00418,3.59999981394342,11.5,6
CHEMBL231209,O00418,3.59999981394342,11.5,6
CHEMBL234085,O00418,3.59999981394342,11.5,6
CHEMBL246970,O00418,3.59999981394342,11.5,6
CHEMBL248757,O00418,3.59999981394342,11.5,6
CHEMBL253969,O00418,3.59999981394342,11.5,6
CHEMBL256835,O00418,3.59999981394342,11.5,6
CHEMBL260135,O00418,3.59999981394342,11.5,6
CHEMBL271381,O00418,3.59999981394342,11.5,6
CHEMBL272453,O00418,3.59999981394342,11.5,6
CHEMBL274064,O00418,3.59999981394342,11.5,6
CHEMBL316264,O00418,3.59999981394342,11.5,6
CHEMBL340921,O00418,3.59999981394342,11.5,6
CHEMBL363648,O00418,3.59999981394342,11.5,6
CHEMBL377383,O00418,3.59999981394342,11.5,6
CHEMBL377408,O00418,3.59999981394342,11.5,6
CHEMBL378627,O00418,3.59999981394342,11.5,6
CHEMBL379835,O00418,3.59999981394342,11.5,6
CHEMBL394619,O00418,3.59999981394342,11.5,6
CHEMBL394790,O00418,3.59999981394342,11.5,6
CHEMBL402846,O00418,3.59999981394342,11.5,6
CHEMBL404367,O00418,3.59999981394342,11.5,6
CHEMBL412142,O00418,3.59999981394342,11.5,6
CHEMBL422897,O00418,3.59999981394342,11.5,6
CHEMBL424872,O00418,3.59999981394342,11.5,6
CHEMBL462120,O00418,3.59999981394342,11.5,6
CHEMBL468280,O00418,3.59999981394342,11.5,6
CHEMBL474432,O00418,3.59999981394342,11.5,6
CHEMBL491473,O00418,3.59999981394342,11.5,6
CHEMBL491758,O00418,3.59999981394342,11.5,6
CHEMBL50894,O00418,3.59999981394342,11.5,6
CHEMBL514499,O00418,3.59999981394342,11.5,6
CHEMBL522892,O00418,3.59999981394342,11.5,6
CHEMBL553,O00418,3.59999981394342,11.5,6
CHEMBL554,O00418,3.59999981394342,11.5,6
CHEMBL597754,O00418,4.0,11.1,6
CHEMBL599224,O00418,4.0,11.1,6
CHEMBL599428,O00418,4.0,11.1,6
CHEMBL95692,O00418,3.59999981394342,11.5,6
CHEMBL10,O00444,3.79999990697171,11.3,6
CHEMBL101253,O00444,3.79999990697171,11.3,6
CHEMBL105442,O00444,4.0,11.1,6
CHEMBL1082440,O00444,2.2000018654066,12.899998,7
CHEMBL1090356,O00444,3.50000032134294,11.6,6
CHEMBL1173655,O00444,4.0,11.1,6
CHEMBL117697,O00444,3.59999981394342,11.5,6
CHEMBL1190711,O00444,3.1999991251968,11.900001,6
CHEMBL119385,O00444,3.79999990697171,11.3,6
CHEMBL1230020,O00444,3.54406804435028,11.555932,6
CHEMBL1240703,O00444,2.92941892571429,12.170581,7
CHEMBL1241473,O00444,1.0,14.1,8
CHEMBL1241674,O00444,1.84509804001426,13.254902,7
CHEMBL124660,O00444,3.79999990697171,11.3,6
CHEMBL127898,O00444,3.59999981394342,11.5,6
CHEMBL1287853,O00444,1.98227123303957,13.117729,7
CHEMBL1288582,O00444,3.58206336291171,11.517937,6
CHEMBL1289926,O00444,1.20411998265592,13.89588,8
CHEMBL1375418,O00444,3.59999981394342,11.5,6
CHEMBL1381197,O00444,3.59999981394342,11.5,6
CHEMBL143703,O00444,4.60000003212314,10.5,6
CHEMBL1461728,O00444,3.59999981394342,11.5,6
CHEMBL1472492,O00444,3.50000032134294,11.6,6
CHEMBL1614701,O00444,4.0,11.1,6
CHEMBL1614705,O00444,3.59999981394342,11.5,6
CHEMBL162,O00444,-0.113509274827518,15.213509,8
CHEMBL1624529,O00444,3.59999981394342,11.5,6
CHEMBL1682540,O00444,3.59999981394342,11.5,6
CHEMBL1682552,O00444,3.59999981394342,11.5,6
CHEMBL1682553,O00444,3.59999981394342,11.5,6
CHEMBL1727312,O00444,4.39999992539382,10.7,6
CHEMBL17370,O00444,3.59999981394342,11.5,6
