Drug_ID,Protein_ID,KIBA_affinity,Drug_Cluster_ID,Protein_Cluster_ID
CHEMBL2004290,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL2004311,O00311,3.100001583,Cluster_57,Cluster_21
CHEMBL2004365,O00311,2.900000965,Cluster_252,Cluster_21
CHEMBL2004544,O00311,2.500003068,Cluster_424,Cluster_21
CHEMBL2004631,O00311,1.499961866,Cluster_240,Cluster_21
CHEMBL2004716,O00311,3.100001583,Cluster_76,Cluster_21
CHEMBL2004771,O00311,3.100001583,Cluster_155,Cluster_21
CHEMBL2004872,O00311,3.100001583,Cluster_269,Cluster_21
CHEMBL2004892,O00311,3.0,Cluster_524,Cluster_21
CHEMBL2004934,O00311,3.100001583,Cluster_280,Cluster_21
CHEMBL2005216,O00311,-0.400116928,Cluster_152,Cluster_21
CHEMBL2005375,O00311,3.100001583,Cluster_389,Cluster_21
CHEMBL2005475,O00311,3.100001583,Cluster_588,Cluster_21
CHEMBL2005509,O00311,-0.801342913,Cluster_217,Cluster_21
CHEMBL2005528,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL2005631,O00311,3.100001583,Cluster_76,Cluster_21
CHEMBL2005718,O00311,0.0,Cluster_99,Cluster_21
CHEMBL2005828,O00311,3.100001583,Cluster_373,Cluster_21
CHEMBL2005886,O00311,3.100001583,Cluster_435,Cluster_21
CHEMBL2005936,O00311,1.10002573,Cluster_148,Cluster_21
CHEMBL2006156,O00311,2.700002397,Cluster_513,Cluster_21
CHEMBL2006188,O00311,3.100001583,Cluster_280,Cluster_21
CHEMBL2006237,O00311,3.100001583,Cluster_119,Cluster_21
CHEMBL2006263,O00311,2.800001828,Cluster_-1,Cluster_21
CHEMBL2006439,O00311,-0.300162274,Cluster_151,Cluster_21
CHEMBL2006450,O00311,-0.300162274,Cluster_105,Cluster_21
CHEMBL2006456,O00311,0.0,Cluster_-1,Cluster_21
CHEMBL2006785,O00311,3.100001583,Cluster_489,Cluster_21
CHEMBL2007002,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL2007044,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL2007296,O00311,3.100001583,Cluster_269,Cluster_21
CHEMBL2007574,O00311,1.0,Cluster_114,Cluster_21
CHEMBL2007592,O00311,3.100001583,Cluster_340,Cluster_21
CHEMBL207400,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL211378,O00311,3.100001583,Cluster_520,Cluster_21
CHEMBL213207,O00311,0.899820502,Cluster_592,Cluster_21
CHEMBL213505,O00311,3.100001583,Cluster_325,Cluster_21
CHEMBL220057,O00311,3.100001583,Cluster_519,Cluster_21
CHEMBL220241,O00311,1.899984563,Cluster_133,Cluster_21
CHEMBL223360,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL223367,O00311,3.100001583,Cluster_98,Cluster_21
CHEMBL223460,O00311,3.100001583,Cluster_98,Cluster_21
CHEMBL225519,O00311,0.658522123,Cluster_125,Cluster_21
CHEMBL226403,O00311,3.100001583,Cluster_125,Cluster_21
CHEMBL226471,O00311,3.100001583,Cluster_125,Cluster_21
CHEMBL231209,O00311,3.100001583,Cluster_324,Cluster_21
CHEMBL2333365,O00311,3.544068044,Cluster_321,Cluster_21
CHEMBL234085,O00311,3.100001583,Cluster_89,Cluster_21
CHEMBL246970,O00311,3.100001583,Cluster_101,Cluster_21
CHEMBL248757,O00311,3.100001583,Cluster_98,Cluster_21
CHEMBL253969,O00311,3.100001583,Cluster_224,Cluster_21
CHEMBL256835,O00311,3.100001583,Cluster_286,Cluster_21
CHEMBL260135,O00311,3.100001583,Cluster_565,Cluster_21
CHEMBL271381,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL272453,O00311,3.100001583,Cluster_373,Cluster_21
CHEMBL274064,O00311,3.100001583,Cluster_286,Cluster_21
CHEMBL296468,O00311,3.599999814,Cluster_559,Cluster_21
CHEMBL296586,O00311,2.0,Cluster_126,Cluster_21
CHEMBL316264,O00311,3.100001583,Cluster_136,Cluster_21
CHEMBL340921,O00311,3.100001583,Cluster_445,Cluster_21
CHEMBL363648,O00311,3.100001583,Cluster_136,Cluster_21
CHEMBL371206,O00311,3.100001583,Cluster_57,Cluster_21
CHEMBL377383,O00311,3.100001583,Cluster_321,Cluster_21
CHEMBL377408,O00311,3.100001583,Cluster_321,Cluster_21
CHEMBL378627,O00311,3.100001583,Cluster_446,Cluster_21
CHEMBL385478,O00311,0.0,Cluster_592,Cluster_21
CHEMBL394619,O00311,3.100001583,Cluster_520,Cluster_21
CHEMBL394790,O00311,3.100001583,Cluster_325,Cluster_21
CHEMBL402548,O00311,4.0,Cluster_-1,Cluster_21
CHEMBL402846,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL404367,O00311,3.100001583,Cluster_518,Cluster_21
CHEMBL412142,O00311,3.100001583,Cluster_220,Cluster_21
CHEMBL41783,O00311,3.100001583,Cluster_603,Cluster_21
CHEMBL422897,O00311,3.100001583,Cluster_101,Cluster_21
CHEMBL424872,O00311,3.100001583,Cluster_321,Cluster_21
CHEMBL458997,O00311,2.500003068,Cluster_479,Cluster_21
CHEMBL461876,O00311,2.800001828,Cluster_580,Cluster_21
CHEMBL468280,O00311,3.100001583,Cluster_162,Cluster_21
CHEMBL474432,O00311,3.100001583,Cluster_465,Cluster_21
CHEMBL475251,O00311,0.899820502,Cluster_48,Cluster_21
CHEMBL481491,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL482767,O00311,3.100001583,Cluster_612,Cluster_21
CHEMBL483158,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL484390,O00311,3.100001583,Cluster_533,Cluster_21
CHEMBL491473,O00311,3.100001583,Cluster_472,Cluster_21
CHEMBL491758,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL497151,O00311,1.599992178,Cluster_340,Cluster_21
CHEMBL504950,O00311,1.961161743,Cluster_132,Cluster_21
CHEMBL50894,O00311,2.600003087,Cluster_126,Cluster_21
CHEMBL509032,O00311,3.0,Cluster_484,Cluster_21
CHEMBL514499,O00311,3.100001583,Cluster_465,Cluster_21
CHEMBL522892,O00311,3.100001583,Cluster_119,Cluster_21
CHEMBL526133,O00311,0.79620521,Cluster_610,Cluster_21
CHEMBL539474,O00311,2.900000965,Cluster_214,Cluster_21
CHEMBL553,O00311,3.100001583,Cluster_455,Cluster_21
CHEMBL554,O00311,3.100001583,Cluster_549,Cluster_21
CHEMBL560813,O00311,3.100001583,Cluster_-1,Cluster_21
CHEMBL564829,O00311,4.0,Cluster_232,Cluster_21
CHEMBL565612,O00311,3.100001583,Cluster_41,Cluster_21
CHEMBL574738,O00311,3.599999814,Cluster_-1,Cluster_21
CHEMBL592030,O00311,1.10002573,Cluster_495,Cluster_21
CHEMBL604712,O00311,4.0,Cluster_571,Cluster_21
CHEMBL7064,O00311,3.0,Cluster_130,Cluster_21
CHEMBL95692,O00311,3.100001583,Cluster_286,Cluster_21
CHEMBL10,O00329,4.0,Cluster_284,Cluster_7
CHEMBL101253,O00329,4.0,Cluster_490,Cluster_7
CHEMBL105442,O00329,4.0,Cluster_426,Cluster_7
CHEMBL1173655,O00329,4.0,Cluster_-1,Cluster_7
CHEMBL119385,O00329,4.0,Cluster_419,Cluster_7
CHEMBL1230020,O00329,4.0,Cluster_-1,Cluster_7
CHEMBL1230790,O00329,2.397940009,Cluster_160,Cluster_7
CHEMBL1233881,O00329,0.602059991,Cluster_13,Cluster_7
CHEMBL1234815,O00329,2.903089987,Cluster_291,Cluster_7
CHEMBL1240544,O00329,3.0,Cluster_362,Cluster_7
CHEMBL1240545,O00329,3.079181246,Cluster_182,Cluster_7
CHEMBL1240553,O00329,1.755874856,Cluster_13,Cluster_7
CHEMBL1240554,O00329,1.230448921,Cluster_13,Cluster_7
CHEMBL1240565,O00329,2.146128036,Cluster_291,Cluster_7
CHEMBL1240703,O00329,4.0,Cluster_-1,Cluster_7
CHEMBL1241241,O00329,1.924279286,Cluster_160,Cluster_7
CHEMBL1241270,O00329,2.819543936,Cluster_521,Cluster_7
CHEMBL1241299,O00329,1.361727836,Cluster_145,Cluster_7
CHEMBL1241300,O00329,2.29666519,Cluster_521,Cluster_7
CHEMBL1241390,O00329,3.278753601,Cluster_132,Cluster_7
CHEMBL1241391,O00329,5.0,Cluster_132,Cluster_7
CHEMBL1241439,O00329,2.838849091,Cluster_183,Cluster_7
CHEMBL1241481,O00329,4.008600172,Cluster_484,Cluster_7
CHEMBL1241482,O00329,3.029383778,Cluster_102,Cluster_7
CHEMBL1241491,O00329,2.632457292,Cluster_244,Cluster_7
CHEMBL1241578,O00329,1.431363764,Cluster_212,Cluster_7
CHEMBL1241579,O00329,3.209515015,Cluster_362,Cluster_7
CHEMBL1241580,O00329,2.176091259,Cluster_142,Cluster_7
CHEMBL1241581,O00329,2.158362492,Cluster_218,Cluster_7
CHEMBL1241582,O00329,2.826074803,Cluster_161,Cluster_7
CHEMBL1241583,O00329,2.954242509,Cluster_182,Cluster_7
CHEMBL1241587,O00329,2.808210973,Cluster_104,Cluster_7
CHEMBL1241588,O00329,3.113943352,Cluster_104,Cluster_7
CHEMBL1241674,O00329,1.284535818,Cluster_181,Cluster_7
CHEMBL1241675,O00329,3.361727836,Cluster_244,Cluster_7
CHEMBL1241677,O00329,2.307496038,Cluster_6,Cluster_7
CHEMBL1241678,O00329,1.301029996,Cluster_6,Cluster_7
CHEMBL1241679,O00329,2.806179974,Cluster_182,Cluster_7
CHEMBL1241681,O00329,1.949390007,Cluster_244,Cluster_7
CHEMBL1241683,O00329,2.089905111,Cluster_163,Cluster_7
CHEMBL1241684,O00329,3.278753601,Cluster_181,Cluster_7
CHEMBL1241768,O00329,1.079181246,Cluster_6,Cluster_7
CHEMBL1241769,O00329,3.737987326,Cluster_156,Cluster_7
CHEMBL1241770,O00329,2.315970345,Cluster_156,Cluster_7
CHEMBL1241772,O00329,3.838849091,Cluster_182,Cluster_7
CHEMBL1241774,O00329,1.69019608,Cluster_211,Cluster_7
CHEMBL1241775,O00329,2.611723308,Cluster_211,Cluster_7
CHEMBL1241858,O00329,3.781755375,Cluster_167,Cluster_7
CHEMBL1241859,O00329,2.298853076,Cluster_168,Cluster_7
CHEMBL1241861,O00329,3.591064607,Cluster_-1,Cluster_7
CHEMBL1241863,O00329,5.0,Cluster_-1,Cluster_7
CHEMBL1241943,O00329,2.193124598,Cluster_167,Cluster_7
CHEMBL1241948,O00329,2.812913357,Cluster_23,Cluster_7
CHEMBL1241949,O00329,2.574031268,Cluster_163,Cluster_7
CHEMBL1241950,O00329,3.0,Cluster_163,Cluster_7
CHEMBL1242025,O00329,3.503790683,Cluster_521,Cluster_7
CHEMBL1242028,O00329,1.954242509,Cluster_183,Cluster_7
CHEMBL1242029,O00329,2.86332286,Cluster_45,Cluster_7
CHEMBL1242030,O00329,3.146128036,Cluster_23,Cluster_7
CHEMBL1242031,O00329,2.322219295,Cluster_23,Cluster_7
CHEMBL1242032,O00329,2.380211242,Cluster_23,Cluster_7
CHEMBL1242033,O00329,3.176091259,Cluster_181,Cluster_7
CHEMBL1242034,O00329,3.716003344,Cluster_163,Cluster_7
CHEMBL1242109,O00329,2.672097858,Cluster_213,Cluster_7
CHEMBL1242110,O00329,2.830588669,Cluster_161,Cluster_7
CHEMBL1242113,O00329,1.672097858,Cluster_145,Cluster_7
CHEMBL1242117,O00329,3.591064607,Cluster_177,Cluster_7
CHEMBL1242118,O00329,3.230448921,Cluster_163,Cluster_7
CHEMBL1242198,O00329,1.662757832,Cluster_196,Cluster_7
CHEMBL1242202,O00329,1.113943352,Cluster_33,Cluster_7
CHEMBL1242285,O00329,2.113943352,Cluster_196,Cluster_7
CHEMBL1242287,O00329,1.612783857,Cluster_142,Cluster_7
CHEMBL1242290,O00329,1.681241237,Cluster_45,Cluster_7
CHEMBL1242293,O00329,1.886490725,Cluster_175,Cluster_7
CHEMBL1242294,O00329,2.238046103,Cluster_175,Cluster_7
CHEMBL1242376,O00329,2.049218023,Cluster_-1,Cluster_7
CHEMBL1242377,O00329,1.812913357,Cluster_212,Cluster_7
CHEMBL1242380,O00329,2.079181246,Cluster_33,Cluster_7
CHEMBL1242381,O00329,1.826074803,Cluster_33,Cluster_7
CHEMBL1242384,O00329,1.568201724,Cluster_163,Cluster_7
CHEMBL1242385,O00329,2.646403726,Cluster_-1,Cluster_7
CHEMBL1242386,O00329,2.0,Cluster_-1,Cluster_7
CHEMBL1242469,O00329,3.136720567,Cluster_147,Cluster_7
CHEMBL1242470,O00329,2.854913022,Cluster_147,Cluster_7
CHEMBL1242471,O00329,2.674861141,Cluster_521,Cluster_7
CHEMBL1242472,O00329,1.62324929,Cluster_45,Cluster_7
CHEMBL1242476,O00329,1.832508913,Cluster_181,Cluster_7
CHEMBL1242477,O00329,2.079181246,Cluster_-1,Cluster_7
CHEMBL1242566,O00329,2.890421019,Cluster_142,Cluster_7
CHEMBL1242567,O00329,2.328379603,Cluster_-1,Cluster_7
CHEMBL1242568,O00329,2.152288344,Cluster_-1,Cluster_7
CHEMBL1242569,O00329,2.440909082,Cluster_147,Cluster_7
CHEMBL1242572,O00329,2.278753601,Cluster_360,Cluster_7
CHEMBL1242573,O00329,2.209515015,Cluster_-1,Cluster_7
CHEMBL1242656,O00329,1.763427994,Cluster_101,Cluster_7
CHEMBL1242657,O00329,2.285557309,Cluster_6,Cluster_7
CHEMBL1242658,O00329,2.710963119,Cluster_6,Cluster_7
CHEMBL1242659,O00329,2.247973266,Cluster_13,Cluster_7
CHEMBL1242660,O00329,3.278753601,Cluster_45,Cluster_7
CHEMBL1242661,O00329,3.568201724,Cluster_-1,Cluster_7
CHEMBL1242662,O00329,1.770852012,Cluster_163,Cluster_7
CHEMBL1242663,O00329,3.255272505,Cluster_-1,Cluster_7
CHEMBL1242665,O00329,4.857332496,Cluster_177,Cluster_7
CHEMBL1242666,O00329,2.096910013,Cluster_181,Cluster_7
CHEMBL1242748,O00329,1.176091259,Cluster_6,Cluster_7
CHEMBL1242749,O00329,1.69019608,Cluster_6,Cluster_7
CHEMBL1242750,O00329,1.86923172,Cluster_102,Cluster_7
CHEMBL1242751,O00329,4.568201724,Cluster_45,Cluster_7
CHEMBL1242754,O00329,2.602059991,Cluster_-1,Cluster_7
CHEMBL1242755,O00329,2.656098202,Cluster_244,Cluster_7
CHEMBL1242756,O00329,1.954242509,Cluster_291,Cluster_7
CHEMBL1242844,O00329,3.297760511,Cluster_168,Cluster_7
CHEMBL1242845,O00329,2.235528447,Cluster_336,Cluster_7
CHEMBL1242846,O00329,2.836324116,Cluster_45,Cluster_7
CHEMBL1242847,O00329,2.096910013,Cluster_45,Cluster_7
CHEMBL1242848,O00329,3.100370545,Cluster_213,Cluster_7
CHEMBL1242852,O00329,3.394451681,Cluster_181,Cluster_7
CHEMBL1242853,O00329,3.012837225,Cluster_581,Cluster_7
CHEMBL124660,O00329,4.0,Cluster_472,Cluster_7
CHEMBL1287853,O00329,4.0,Cluster_290,Cluster_7
CHEMBL1289926,O00329,4.0,Cluster_234,Cluster_7
CHEMBL1614701,O00329,4.0,Cluster_-1,Cluster_7
CHEMBL162,O00329,4.0,Cluster_65,Cluster_7
CHEMBL1789941,O00329,4.0,Cluster_-1,Cluster_7
CHEMBL180022,O00329,4.0,Cluster_236,Cluster_7
CHEMBL1834657,O00329,3.954242509,Cluster_107,Cluster_7
CHEMBL1879463,O00329,1.0,Cluster_281,Cluster_7
CHEMBL1908392,O00329,4.0,Cluster_107,Cluster_7
CHEMBL1908393,O00329,4.0,Cluster_395,Cluster_7
CHEMBL1908394,O00329,3.491361694,Cluster_-1,Cluster_7
CHEMBL1908395,O00329,4.0,Cluster_550,Cluster_7
CHEMBL1908396,O00329,4.0,Cluster_388,Cluster_7
CHEMBL1908397,O00329,4.0,Cluster_390,Cluster_7
CHEMBL1922094,O00329,0.826074803,Cluster_-1,Cluster_7
CHEMBL1945559,O00329,3.672097858,Cluster_579,Cluster_7
CHEMBL215152,O00329,4.0,Cluster_234,Cluster_7
CHEMBL223360,O00329,4.0,Cluster_-1,Cluster_7
CHEMBL230011,O00329,2.024323808,Cluster_-1,Cluster_7
CHEMBL2333365,O00329,3.698970004,Cluster_321,Cluster_7
CHEMBL24828,O00329,4.0,Cluster_335,Cluster_7
CHEMBL249697,O00329,4.0,Cluster_543,Cluster_7
CHEMBL259084,O00329,4.0,Cluster_530,Cluster_7
CHEMBL261849,O00329,4.0,Cluster_-1,Cluster_7
CHEMBL296468,O00329,4.0,Cluster_559,Cluster_7
CHEMBL31965,O00329,4.0,Cluster_-1,Cluster_7
CHEMBL377300,O00329,4.0,Cluster_470,Cluster_7
CHEMBL475251,O00329,3.62324929,Cluster_48,Cluster_7
CHEMBL491473,O00329,4.0,Cluster_472,Cluster_7
CHEMBL494089,O00329,4.0,Cluster_475,Cluster_7
CHEMBL509032,O00329,4.0,Cluster_484,Cluster_7
CHEMBL521851,O00329,0.226701252,Cluster_152,Cluster_7
CHEMBL522892,O00329,4.0,Cluster_119,Cluster_7
CHEMBL525191,O00329,4.0,Cluster_323,Cluster_7
CHEMBL553,O00329,4.0,Cluster_455,Cluster_7
CHEMBL554,O00329,4.0,Cluster_549,Cluster_7
CHEMBL565612,O00329,4.0,Cluster_41,Cluster_7
CHEMBL572881,O00329,4.0,Cluster_-1,Cluster_7
CHEMBL574738,O00329,4.0,Cluster_-1,Cluster_7
CHEMBL576982,O00329,4.0,Cluster_570,Cluster_7
CHEMBL601719,O00329,4.0,Cluster_393,Cluster_7
CHEMBL91829,O00329,4.0,Cluster_141,Cluster_7
CHEMBL10,O00418,3.599999814,Cluster_284,Cluster_21
CHEMBL101253,O00418,3.599999814,Cluster_490,Cluster_21
CHEMBL1082440,O00418,3.599999814,Cluster_468,Cluster_21
CHEMBL1090356,O00418,3.599999814,Cluster_575,Cluster_21
CHEMBL117697,O00418,3.599999814,Cluster_432,Cluster_21
CHEMBL1241473,O00418,3.599999814,Cluster_48,Cluster_21
CHEMBL1270230,O00418,4.0,Cluster_-1,Cluster_21
CHEMBL1461728,O00418,3.599999814,Cluster_527,Cluster_21
CHEMBL1614705,O00418,3.599999814,Cluster_439,Cluster_21
CHEMBL1682540,O00418,3.599999814,Cluster_610,Cluster_21
CHEMBL1682552,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1682553,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1727312,O00418,3.599999814,Cluster_173,Cluster_21
CHEMBL17370,O00418,3.599999814,Cluster_136,Cluster_21
CHEMBL1738758,O00418,4.0,Cluster_-1,Cluster_21
CHEMBL183844,O00418,3.599999814,Cluster_405,Cluster_21
CHEMBL185569,O00418,3.599999814,Cluster_405,Cluster_21
CHEMBL196363,O00418,3.599999814,Cluster_520,Cluster_21
CHEMBL1964413,O00418,3.599999814,Cluster_552,Cluster_21
CHEMBL1964687,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1964692,O00418,3.599999814,Cluster_189,Cluster_21
CHEMBL1964804,O00418,3.599999814,Cluster_424,Cluster_21
CHEMBL1965131,O00418,3.599999814,Cluster_489,Cluster_21
CHEMBL1965423,O00418,3.599999814,Cluster_112,Cluster_21
CHEMBL1965570,O00418,3.599999814,Cluster_133,Cluster_21
CHEMBL1965589,O00418,3.599999814,Cluster_199,Cluster_21
CHEMBL1965631,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1965836,O00418,3.599999814,Cluster_255,Cluster_21
CHEMBL1965988,O00418,3.599999814,Cluster_518,Cluster_21
CHEMBL1966035,O00418,3.599999814,Cluster_164,Cluster_21
CHEMBL1966087,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1966343,O00418,3.599999814,Cluster_458,Cluster_21
CHEMBL1966514,O00418,3.599999814,Cluster_133,Cluster_21
CHEMBL1966703,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1967094,O00418,3.599999814,Cluster_587,Cluster_21
CHEMBL1967116,O00418,3.599999814,Cluster_428,Cluster_21
CHEMBL1967302,O00418,3.599999814,Cluster_501,Cluster_21
CHEMBL1967544,O00418,3.599999814,Cluster_601,Cluster_21
CHEMBL1967560,O00418,3.599999814,Cluster_389,Cluster_21
CHEMBL1967564,O00418,3.599999814,Cluster_148,Cluster_21
CHEMBL1967720,O00418,3.599999814,Cluster_532,Cluster_21
CHEMBL1967878,O00418,3.599999814,Cluster_382,Cluster_21
CHEMBL1967887,O00418,3.599999814,Cluster_564,Cluster_21
CHEMBL1968127,O00418,3.599999814,Cluster_454,Cluster_21
CHEMBL1968380,O00418,3.599999814,Cluster_389,Cluster_21
CHEMBL1968791,O00418,3.599999814,Cluster_335,Cluster_21
CHEMBL1968926,O00418,3.599999814,Cluster_409,Cluster_21
CHEMBL1969126,O00418,3.599999814,Cluster_112,Cluster_21
CHEMBL1969190,O00418,3.599999814,Cluster_548,Cluster_21
CHEMBL1969502,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1969523,O00418,3.599999814,Cluster_342,Cluster_21
CHEMBL1969537,O00418,3.599999814,Cluster_340,Cluster_21
CHEMBL1969735,O00418,3.599999814,Cluster_454,Cluster_21
CHEMBL1969843,O00418,3.599999814,Cluster_115,Cluster_21
CHEMBL1970104,O00418,3.599999814,Cluster_366,Cluster_21
CHEMBL1970142,O00418,3.599999814,Cluster_514,Cluster_21
CHEMBL1970314,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1970522,O00418,3.599999814,Cluster_59,Cluster_21
CHEMBL1970709,O00418,3.599999814,Cluster_611,Cluster_21
CHEMBL1970806,O00418,3.599999814,Cluster_339,Cluster_21
CHEMBL1970913,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1971021,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1971029,O00418,3.599999814,Cluster_549,Cluster_21
CHEMBL1971141,O00418,3.599999814,Cluster_520,Cluster_21
CHEMBL1971149,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1971186,O00418,3.599999814,Cluster_468,Cluster_21
CHEMBL1971649,O00418,3.599999814,Cluster_106,Cluster_21
CHEMBL1971694,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1972142,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1972258,O00418,3.599999814,Cluster_14,Cluster_21
CHEMBL1972276,O00418,3.599999814,Cluster_458,Cluster_21
CHEMBL1972489,O00418,3.599999814,Cluster_527,Cluster_21
CHEMBL1972584,O00418,3.599999814,Cluster_122,Cluster_21
CHEMBL1972659,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1973145,O00418,3.599999814,Cluster_518,Cluster_21
CHEMBL1973808,O00418,3.599999814,Cluster_527,Cluster_21
CHEMBL1973937,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1974157,O00418,3.299999496,Cluster_-1,Cluster_21
CHEMBL1974254,O00418,3.599999814,Cluster_429,Cluster_21
CHEMBL1974416,O00418,3.599999814,Cluster_318,Cluster_21
CHEMBL1974664,O00418,3.599999814,Cluster_522,Cluster_21
CHEMBL1974803,O00418,3.199999125,Cluster_399,Cluster_21
CHEMBL1974870,O00418,3.599999814,Cluster_255,Cluster_21
CHEMBL1975233,O00418,3.599999814,Cluster_446,Cluster_21
CHEMBL1976090,O00418,3.599999814,Cluster_360,Cluster_21
CHEMBL1976093,O00418,3.599999814,Cluster_454,Cluster_21
CHEMBL1976134,O00418,3.599999814,Cluster_610,Cluster_21
CHEMBL1976220,O00418,3.599999814,Cluster_324,Cluster_21
CHEMBL1976240,O00418,3.599999814,Cluster_269,Cluster_21
CHEMBL1977148,O00418,3.599999814,Cluster_429,Cluster_21
CHEMBL1977223,O00418,3.599999814,Cluster_148,Cluster_21
CHEMBL1977374,O00418,3.599999814,Cluster_134,Cluster_21
CHEMBL1977681,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1978014,O00418,3.599999814,Cluster_101,Cluster_21
CHEMBL1978099,O00418,3.599999814,Cluster_597,Cluster_21
CHEMBL1978200,O00418,3.599999814,Cluster_199,Cluster_21
CHEMBL1979057,O00418,3.599999814,Cluster_155,Cluster_21
CHEMBL1979093,O00418,3.599999814,Cluster_548,Cluster_21
CHEMBL1979252,O00418,3.599999814,Cluster_171,Cluster_21
CHEMBL1979357,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1979516,O00418,3.599999814,Cluster_76,Cluster_21
CHEMBL1979577,O00418,3.599999814,Cluster_561,Cluster_21
CHEMBL1979883,O00418,3.599999814,Cluster_561,Cluster_21
CHEMBL1979970,O00418,3.599999814,Cluster_148,Cluster_21
CHEMBL1980163,O00418,3.599999814,Cluster_490,Cluster_21
CHEMBL1980297,O00418,3.599999814,Cluster_133,Cluster_21
CHEMBL1980704,O00418,3.599999814,Cluster_371,Cluster_21
CHEMBL1980896,O00418,3.599999814,Cluster_188,Cluster_21
CHEMBL1981047,O00418,3.599999814,Cluster_379,Cluster_21
CHEMBL1981720,O00418,3.599999814,Cluster_589,Cluster_21
CHEMBL1982383,O00418,3.599999814,Cluster_454,Cluster_21
CHEMBL1982466,O00418,3.599999814,Cluster_429,Cluster_21
CHEMBL1982506,O00418,3.599999814,Cluster_209,Cluster_21
CHEMBL1982563,O00418,3.599999814,Cluster_483,Cluster_21
CHEMBL1982610,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1982866,O00418,3.599999814,Cluster_490,Cluster_21
CHEMBL1982924,O00418,3.599999814,Cluster_403,Cluster_21
CHEMBL1982992,O00418,3.599999814,Cluster_432,Cluster_21
CHEMBL1983945,O00418,3.599999814,Cluster_499,Cluster_21
CHEMBL1983963,O00418,3.599999814,Cluster_520,Cluster_21
CHEMBL1984162,O00418,3.599999814,Cluster_101,Cluster_21
CHEMBL1984191,O00418,3.599999814,Cluster_436,Cluster_21
CHEMBL1984363,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1984367,O00418,3.599999814,Cluster_536,Cluster_21
CHEMBL1984700,O00418,3.599999814,Cluster_475,Cluster_21
CHEMBL1986186,O00418,3.599999814,Cluster_513,Cluster_21
CHEMBL1986263,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1986781,O00418,3.599999814,Cluster_217,Cluster_21
CHEMBL1986869,O00418,3.599999814,Cluster_267,Cluster_21
CHEMBL1987009,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1987034,O00418,3.599999814,Cluster_578,Cluster_21
CHEMBL1987533,O00418,3.599999814,Cluster_600,Cluster_21
CHEMBL1987679,O00418,3.599999814,Cluster_501,Cluster_21
CHEMBL1987793,O00418,3.100001583,Cluster_391,Cluster_21
CHEMBL1987910,O00418,3.599999814,Cluster_293,Cluster_21
CHEMBL1988173,O00418,1.899984563,Cluster_604,Cluster_21
CHEMBL1988300,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1988387,O00418,3.599999814,Cluster_203,Cluster_21
CHEMBL1988437,O00418,3.599999814,Cluster_234,Cluster_21
CHEMBL1988537,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1988608,O00418,3.599999814,Cluster_597,Cluster_21
CHEMBL1988995,O00418,3.599999814,Cluster_134,Cluster_21
CHEMBL1989265,O00418,3.599999814,Cluster_116,Cluster_21
CHEMBL1989474,O00418,3.599999814,Cluster_490,Cluster_21
CHEMBL1989518,O00418,3.599999814,Cluster_14,Cluster_21
CHEMBL1989805,O00418,2.600003087,Cluster_252,Cluster_21
CHEMBL1990288,O00418,3.599999814,Cluster_319,Cluster_21
CHEMBL1990415,O00418,3.599999814,Cluster_-1,Cluster_21
CHEMBL1990482,O00418,3.599999814,Cluster_461,Cluster_21
CHEMBL1990496,O00418,3.599999814,Cluster_584,Cluster_21
